RequestId;actualWaitTime;estimatedWaitTime;deviate
drtD_1;472.0;460.733272121819;11.266727878180973
drtD_18;464.0;456.26692191652546;7.733078083474538
drtD_30;353.0;341.89815303894284;11.101846961057163
drtD_5;507.0;493.69287073176383;13.307129268236167
drtD_20;329.0;318.366664145964;10.633335854035977
drtD_23;446.0;387.9024420808637;58.09755791913631
drtD_11;376.0;365.60151623578713;10.39848376421287
drtD_22;382.0;372.27970098363585;9.720299016364152
drtD_27;675.0;455.48478191804315;219.51521808195685
drtD_17;358.0;347.00853132195334;10.991468678046658
drtD_14;198.0;193.61086379843618;4.389136201563815
drtD_25;314.0;308.01843820700014;5.981561792999855
